,maximum,mean,mean+sigma,mean-sigma,minimum,time
192,1148687.22174,511652.166297,731572.348007,291731.984586,59871.6060084,5376000000.0
193,1096877.70377,492696.9595,702747.511246,282646.407755,58567.0745302,5404000000.0
194,816395.844594,372840.03995,529255.242374,216424.837525,45669.3836345,5432000000.0
195,973675.341335,428337.948487,614690.1894,241985.707574,48930.9393628,5460000000.0
196,738014.822654,339271.860984,480700.978866,197842.743101,42041.1183046,5488000000.0
197,712000.04285,316363.787188,452670.347391,180057.226984,36845.2781791,5516000000.0
198,769324.809755,342947.097608,490239.553113,195654.642103,40188.8332492,5544000000.0
199,826087.642802,368057.935303,526216.360256,209899.51035,43088.9775226,5572000000.0
200,944166.996284,419109.465399,599858.275461,238360.655336,48718.9088772,5600000000.0
201,920554.961012,413331.118195,589613.086524,237049.149865,49097.3069832,5628000000.0
202,844286.333622,379339.100646,541019.389434,217658.811858,45115.7019264,5656000000.0
203,921124.049125,409083.814845,585421.82043,232745.809259,47597.3080144,5684000000.0
204,884412.60508,397475.707758,566842.333156,228109.08236,47296.5520118,5712000000.0
205,940377.990095,418259.130415,598292.024272,238226.236559,48804.7532141,5740000000.0
206,935250.985967,419094.829264,598182.730638,240006.92789,49596.7777249,5768000000.0
207,861319.131145,387129.287484,552073.270476,222185.304492,46074.0952321,5796000000.0
208,1052942.71404,464544.968972,666086.351668,263003.586276,53360.9858002,5824000000.0
209,1120453.61208,500973.968889,715510.714905,286437.222873,59043.4791287,5852000000.0
210,1005261.51492,453019.885824,645543.185051,260496.586596,54179.7485658,5880000000.0
211,1073023.56721,476766.093097,682189.132194,271343.054,55521.622144,5908000000.0
212,1176063.93175,523791.501655,748952.786574,298630.216736,61277.1186075,5936000000.0
213,1169366.99755,523788.593569,747701.202368,299875.98477,61941.5308501,5964000000.0
214,1193437.78561,532720.459182,761221.241204,304219.67716,62586.5992671,5992000000.0
215,1374649.53681,603982.502461,864573.187113,343391.81781,70156.6578405,6020000000.0
216,1274963.71684,574861.927352,819346.103738,330377.750966,68655.6544758,6048000000.0
217,1122982.99339,506155.6421,721482.831018,290828.453183,60415.6425768,6076000000.0
218,953554.259489,431220.977003,614172.453845,248269.500162,51735.5349756,6104000000.0
219,1044019.51979,462325.305294,661879.607757,262771.002831,53651.3456329,6132000000.0
220,1231378.16591,545424.906859,780802.393404,310047.420315,63318.7287148,6160000000.0
221,1398213.183,620951.940154,888345.231323,353558.648985,72395.0962878,6188000000.0
222,1323464.99118,595713.90243,849419.218981,342008.58588,70957.7053152,6216000000.0
223,1414676.4798,628319.659171,898863.753315,357775.565027,73266.1867247,6244000000.0
224,1373171.31706,616774.351977,879908.048936,353640.655018,73221.746247,6272000000.0
225,1380451.80143,616292.326845,880533.928586,352050.725105,72462.9987389,6300000000.0
226,1353213.47297,606401.261939,865602.491023,347200.032856,71727.0420548,6328000000.0
227,1228716.88477,553469.967067,789043.337508,317896.596626,66001.2346199,6356000000.0
228,1233517.32019,550298.508667,786383.693371,314213.323963,64628.4138638,6384000000.0
229,1350707.59488,600315.232186,858657.838627,341972.625744,70075.152944,6412000000.0
230,1394475.18764,623145.207255,890116.446712,356173.967798,73380.0465796,6440000000.0
231,1302256.61617,585719.195348,835324.988095,336113.4026,69684.2756042,6468000000.0
232,1432399.69819,635033.953379,908878.980866,361188.925892,73829.0163421,6496000000.0
233,1506038.43689,672514.188452,960807.699637,384220.677268,79102.3964534,6524000000.0
234,1663457.48536,738660.22633,1056769.87,420550.582663,86102.7519948,6552000000.0
235,1829375.32515,813788.269164,1163736.64726,463839.891064,95135.3966501,6580000000.0
236,1501154.39132,684031.457074,972442.51662,395620.397528,83035.1957328,6608000000.0
237,1526370.7867,678015.389864,969927.024566,386103.755163,79076.6145354,6636000000.0
238,1528227.75479,684668.562739,977380.345546,391956.779931,80955.342431,6664000000.0
239,1418583.68878,637852.490406,909739.668409,365965.312404,75852.0949762,6692000000.0
240,1548864.41021,687078.643525,983222.15863,390935.12842,79957.68698,6720000000.0
241,1602542.91927,716376.527396,1023200.2213,409552.833492,84407.1877406,6748000000.0
242,1474546.33955,663961.20935,946647.318213,381275.100487,79133.8618892,6776000000.0
243,1433991.84617,641372.277684,915952.455281,366792.100088,75633.2341393,6804000000.0
244,1463790.38431,653527.050144,933722.655372,373331.444916,76846.0196134,6832000000.0
245,1482515.4596,662626.802972,946464.590059,378789.015885,78055.4276456,6860000000.0
246,1561051.53204,695442.386874,994140.581601,396744.192147,81491.7540822,6888000000.0
247,1819904.56669,805552.14064,1153381.58326,457722.698015,93413.6366925,6916000000.0
248,1552088.91451,705849.87484,1003939.34244,407760.407236,85428.1862327,6944000000.0
249,1586638.10649,704914.342704,1008361.08843,401467.596977,82238.8081922,6972000000.0
250,1539287.27779,691353.039638,986316.171297,396389.907979,82069.2942895,7000000000.0
251,1664566.54367,739129.604455,1057449.21386,420809.995046,86153.639651,7028000000.0
252,1898405.61919,842286.476509,1205272.48761,479300.465405,98050.3101075,7056000000.0
253,1639975.11706,744358.160482,1059215.06838,429501.25259,89817.1354613,7084000000.0
254,1544346.08055,690787.284138,986500.285164,395074.283112,81472.6675778,7112000000.0
255,1371886.13261,619485.563063,882625.236443,356345.889683,74158.4266932,7140000000.0
256,1526793.08991,675614.515218,967409.664416,383819.36602,78308.1437232,7168000000.0
257,1412373.11331,637681.637368,908581.263373,366782.011363,76320.234875,7196000000.0
258,1393234.91353,621956.495266,888642.273324,355270.717207,73120.9189102,7224000000.0
259,1534354.39352,681528.434397,974964.807407,388092.061388,79480.5122194,7252000000.0
260,1715086.73722,761985.916104,1089999.06387,433972.768335,88898.0373195,7280000000.0
261,1607003.81131,723864.066443,1031961.38705,415766.745834,86321.8617907,7308000000.0
262,1375861.60457,621855.153733,885802.563089,357907.744378,74548.3538831,7336000000.0
263,1332262.39225,595399.998799,850464.616704,340335.380894,70123.7287053,7364000000.0
264,1310361.3385,586862.841994,837830.599764,335895.084223,69352.4013355,7392000000.0
265,1461039.21444,647841.275595,927171.419051,368511.132139,75339.0256016,7420000000.0
266,1268984.31875,575804.991297,819422.531159,332187.451435,69447.0867726,7448000000.0
267,1359607.90412,602427.809188,862330.49931,342525.119065,69974.9442059,7476000000.0
268,1274635.32712,574599.389714,819011.214541,330187.564886,68604.1110911,7504000000.0
269,1424461.74984,630440.160951,902684.436586,358195.885316,73091.0461935,7532000000.0
270,1383141.11412,621880.885501,886973.02206,356788.748942,73945.4555842,7560000000.0
271,1377528.69273,615247.851553,878949.521685,351546.18142,72389.4815652,7588000000.0
272,1552069.91839,688192.428541,984924.110299,391460.746783,80028.9572284,7616000000.0
273,1818395.72633,805554.690602,1153147.29599,457962.085212,93540.5342323,7644000000.0
274,1850955.44553,828795.003292,1183286.28382,474303.722768,97911.510393,7672000000.0
275,1696906.82665,763923.00954,1089228.40051,438617.618572,91017.8482168,7700000000.0
276,1582313.6093,710134.238955,1013298.34995,406970.12796,84198.6275525,7728000000.0
277,1498146.73697,672167.906799,959193.009705,385142.803893,79660.8027203,7756000000.0
