,maximum,mean,mean+sigma,mean-sigma,minimum,time
114,2760.45064537,1055.36828744,1548.50671093,562.229863958,111.398297056,3192000000.0
115,2711.68966811,1036.72611786,1521.15367687,552.298558844,109.43054232,3220000000.0
116,2677.00885077,1023.46703827,1501.69907134,545.235005199,108.030994026,3248000000.0
117,2602.70724911,995.06024381,1460.01872868,530.101758945,105.032544513,3276000000.0
118,2582.89610031,987.486097095,1448.90543566,526.06675853,104.233063369,3304000000.0
119,2563.19534333,979.954155097,1437.85406822,522.054241975,103.4380371,3332000000.0
120,2472.86035989,945.417519952,1387.17961464,503.655425268,99.7925586571,3360000000.0
121,2437.01170208,931.711954647,1367.06989549,496.3540138,98.3458820293,3388000000.0
122,2439.62752422,932.71202894,1368.53727117,496.88678671,98.4514438266,3416000000.0
123,2425.18999076,927.192308823,1360.43836982,493.946247822,97.868815536,3444000000.0
124,2387.97401912,912.963995657,1339.56164017,486.366351144,96.3669608038,3472000000.0
125,2388.98057109,913.348817979,1340.12627714,486.571358822,96.407580322,3500000000.0
126,2373.45724866,907.413981856,1331.41828991,483.409673801,95.7811348951,3528000000.0
127,2385.7893783,912.128769481,1338.33614064,485.921398321,96.2787993774,3556000000.0
128,2382.20192667,910.757224335,1336.32371816,485.190730505,96.1340273623,3584000000.0
129,2356.8250878,901.055217518,1322.08828695,480.02214809,95.1099421683,3612000000.0
130,2376.36152196,908.524336045,1333.0474756,484.001196488,95.8983371715,3640000000.0
131,2491.74216233,952.636361389,1397.77158006,507.501142718,100.554535924,3668000000.0
132,2467.3264153,943.301796699,1384.07528443,502.52830897,99.5692356994,3696000000.0
133,2306.09709616,881.661024126,1293.63183342,469.690214828,93.0628083456,3724000000.0
134,2191.19354647,837.731398845,1229.1753585,446.287439191,88.4258626415,3752000000.0
135,2162.96936592,826.940803787,1213.34267804,440.538929534,87.2868726529,3780000000.0
136,2052.13119676,784.565444181,1151.16672533,417.964163029,82.8139858386,3808000000.0
137,1959.50209145,749.151726353,1099.20535756,399.098095142,79.0759278493,3836000000.0
138,1860.95054324,711.473755608,1043.92172696,379.025784254,75.0988690088,3864000000.0
139,1790.73938029,684.630807004,1004.5359632,364.725650812,72.2654896113,3892000000.0
140,1771.10184625,677.123036234,993.520061392,360.726011075,71.4730147109,3920000000.0
141,1747.6788527,668.168018458,980.380662296,355.95537462,70.5277771648,3948000000.0
142,1762.29613508,673.756459715,988.580395879,358.93252355,71.1176592434,3976000000.0
143,1766.2878818,675.282573905,990.819612363,359.745535447,71.2787466325,4004000000.0
144,1714.71149538,655.564024437,961.887241981,349.240806892,69.197375743,4032000000.0
145,1645.22775297,628.999181354,922.909533177,335.08882953,66.3933514832,4060000000.0
146,1615.81174744,617.752930878,906.40828471,329.097577045,65.206265263,4088000000.0
147,1654.3999091,632.505856149,928.054760221,336.956952077,66.7634948779,4116000000.0
148,1601.10445569,612.130077474,898.15805933,326.102095617,64.612750846,4144000000.0
149,1541.76533404,589.443699329,864.871092854,314.016305803,62.218113901,4172000000.0
