,maximum,mean,mean+sigma,mean-sigma,minimum,time
287,1101557.08339,487704.34491,699715.477792,275693.212028,83218.4800024,8036000000.0
288,933437.938295,417631.703173,597444.780084,237818.626262,72397.861063,8064000000.0
289,1042960.99571,455912.424433,656434.464764,255390.384103,76270.3789328,8092000000.0
290,1016378.62579,451526.394091,647199.113356,255853.674826,77444.802117,8120000000.0
291,1221404.56674,532552.976105,767334.334358,297771.617853,88730.2715553,8148000000.0
292,1340994.81218,590987.62456,848984.843968,332990.405152,100131.160671,8176000000.0
293,1074030.14253,483669.333521,690681.647891,276657.01915,84656.9708521,8204000000.0
294,1100165.84303,478354.062223,687932.56081,268775.563635,80566.5086497,8232000000.0
295,986648.894821,440930.43929,631256.111364,250604.767215,76122.8552786,8260000000.0
296,926728.523668,410390.532483,588803.457164,231977.607803,70018.6439758,8288000000.0
297,1064130.13868,464985.686149,669267.823969,260703.548328,77940.025893,8316000000.0
298,1026268.20047,456447.606339,654211.784344,258683.428334,78315.9862887,8344000000.0
299,1058860.42569,465938.947265,669512.217101,262365.677429,78835.1429872,8372000000.0
300,990965.381649,441021.400341,632006.215317,250036.585366,75732.3250591,8400000000.0
301,1127382.67303,492349.209742,708749.486677,275948.932808,82461.8705858,8428000000.0
302,974675.227175,438038.336809,626285.302148,249791.37147,76168.4697338,8456000000.0
303,979381.288336,430604.331989,618865.146213,242343.517766,72773.6875347,8484000000.0
304,981238.860405,434216.53904,623094.81881,245338.259271,74012.7610294,8512000000.0
305,913257.147869,405956.979237,581922.031557,229991.926917,69603.2446523,8540000000.0
306,921419.965547,406258.901977,583484.491146,229033.312809,68914.0634157,8568000000.0
307,776058.165386,348594.927695,498464.09931,198725.756079,60577.4902273,8596000000.0
308,726021.669385,321120.952231,460859.483711,181382.420751,54699.2542288,8624000000.0
309,873175.755784,380416.76924,547937.999278,212895.539202,63501.9657368,8652000000.0
310,813940.250422,363442.85701,520422.826615,206462.887406,62680.385212,8680000000.0
311,685462.798451,306605.962818,438856.723789,174355.201847,52997.6312955,8708000000.0
312,848598.505435,368006.193147,530654.105405,205358.280888,61041.2261978,8736000000.0
313,877717.886803,388820.132803,557811.187926,219829.07768,66367.7007839,8764000000.0
314,824886.577782,366239.576256,525135.485748,207343.666765,62698.2361459,8792000000.0
315,805700.992266,356307.957531,511376.287292,201239.62777,60681.6296204,8820000000.0
316,817280.649927,360702.781378,517933.239045,203472.32371,61268.0801793,8848000000.0
317,873429.810021,384086.888093,551988.228542,216185.547644,64924.3223452,8876000000.0
318,890136.012925,393322.364214,564609.339906,222035.388522,66912.7311135,8904000000.0
319,790817.758197,353161.645706,505683.84472,200639.446693,60920.3247266,8932000000.0
320,884973.087426,386623.053684,556507.168511,216738.938858,64777.4967253,8960000000.0
321,840627.477701,374406.393098,536445.222845,212367.563351,64361.7147646,8988000000.0
322,852427.970149,375478.592661,539402.303218,211554.882103,63610.696402,9016000000.0
323,951001.62152,417030.089699,599735.862055,234324.317342,70227.2919559,9044000000.0
324,817637.935753,367163.998685,525052.244868,209275.752502,63787.5756397,9072000000.0
325,970302.658421,421589.095729,607642.288164,235535.903293,70105.6948596,9100000000.0
