,maximum,mean,mean+sigma,mean-sigma,minimum,time
276,3026620.23771,931775.837727,2277485.978,-413934.302547,21387.8732058,7728000000.0
277,2812582.27233,865890.723155,2116298.78576,-384517.339448,19884.3463628,7756000000.0
278,2661420.07456,819350.944494,2002538.48506,-363836.596068,18816.9474968,7784000000.0
279,2466745.45044,759412.198206,1856139.11595,-337314.719535,17434.8909432,7812000000.0
280,2497878.03431,769024.812571,1879222.93173,-341173.306584,17679.1880029,7840000000.0
281,2497977.40116,769038.604682,1879468.58847,-341391.379107,17667.6640443,7868000000.0
282,2419349.3608,744832.79771,1820352.68024,-330687.084819,17108.5999642,7896000000.0
283,2463768.38351,758523.473874,1853588.80649,-336541.858739,17435.8527977,7924000000.0
284,2642329.48683,813503.503536,1987816.71802,-360809.710951,18707.2391562,7952000000.0
285,2522563.98178,776598.275597,1898164.93129,-344968.3801,17827.7131118,7980000000.0
286,2240675.83795,689818.223745,1686133.61107,-306497.163575,15829.9856409,8008000000.0
287,2037183.08371,627181.051911,1532907.84562,-278545.741796,14399.1563213,8036000000.0
288,1943163.33443,598245.170652,1462064.75577,-265574.414461,13741.4653781,8064000000.0
289,1668140.37901,513553.78069,1255434.12683,-228326.565448,11775.4011637,8092000000.0
290,1811336.77163,557697.457212,1362481.78699,-247086.872563,12837.3420704,8120000000.0
291,1798469.45003,553695.249303,1353280.29854,-245889.799932,12712.1967204,8148000000.0
292,2113288.55006,650682.187251,1589503.10302,-288138.728516,14984.9561996,8176000000.0
293,2348852.99394,723176.764667,1767095.13,-320741.600671,16625.8879833,8204000000.0
294,1934324.69196,595503.577386,1455976.00217,-264968.847401,13639.742926,8232000000.0
295,1903700.66498,586148.124328,1432122.76272,-259826.514067,13480.8953729,8260000000.0
296,1758773.04163,541482.845417,1323554.02625,-240588.335416,16790.0971707,8288000000.0
297,1635745.45577,503631.420666,1230774.31603,-223511.474698,16195.6319752,8316000000.0
298,1846639.12134,568589.863258,1389070.93447,-251891.207952,18503.7922539,8344000000.0
299,1818326.29873,559838.156686,1368240.60581,-248564.292436,17941.754641,8372000000.0
300,1853845.69103,570805.723162,1394697.85434,-253086.408013,18460.0510089,8400000000.0
301,1757937.5991,541252.943375,1322827.92613,-240322.039377,17334.4079276,8428000000.0
302,1955575.10248,602154.500183,1471010.27051,-266701.270147,19604.6942073,8456000000.0
303,1748837.8909,538435.770849,1316223.51178,-239351.970085,17099.7132745,8484000000.0
304,1714088.76739,527795.14361,1289552.34626,-233962.059037,17078.8129029,8512000000.0
305,1728557.09752,532237.266802,1300578.72267,-236104.189063,17130.9692127,8540000000.0
306,1618337.0521,498298.39658,1217766.29517,-221169.50201,15973.6257485,8568000000.0
307,1617041.2507,497925.704051,1216602.83861,-220751.430508,16075.1893935,8596000000.0
308,1392555.03551,428771.577911,1048084.35812,-190541.2023,13620.3143969,8624000000.0
